latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
59.43129,120.79738,312.17,1,1,2024-06-28,1249,T,46,6.1NRT,286.71,11.96,D
59.65011,121.3699,300.87,1.01,1,2024-06-28,1249,T,19,6.1NRT,286.23,5.46,D
59.65879,121.36539,314.22,1.01,1,2024-06-28,1249,T,89,6.1NRT,287.24,13.93,D
59.47849,120.01553,327.04,1,1,2024-06-28,1249,T,100,6.1NRT,289.83,26.45,D
59.48977,120.02174,306.25,1,1,2024-06-28,1249,T,43,6.1NRT,285.71,8.14,D
59.48731,120.00486,320.3,1,1,2024-06-28,1249,T,100,6.1NRT,288.39,19.41,D
59.45743,119.80207,300.38,1,1,2024-06-28,1249,T,26,6.1NRT,286.85,5.97,D
59.68701,121.36324,307.53,1.01,1,2024-06-28,1249,T,72,6.1NRT,286.96,9.65,D
59.49589,119.99992,307.39,1,1,2024-06-28,1249,T,71,6.1NRT,285.67,9.18,D
59.46351,119.7802,312.85,1,1,2024-06-28,1249,T,86,6.1NRT,287.83,13.67,D
59.50999,119.71641,337.23,1,1,2024-06-28,1249,T,100,6.1NRT,290.93,39.8,D
59.50748,119.69949,303.79,1,1,2024-06-28,1249,T,4,6.1NRT,285.53,6.56,D
59.25797,118.09772,300.34,1.04,1.02,2024-06-28,1249,T,21,6.1NRT,286.8,5.87,D
59.5236,119.74531,309.17,1,1,2024-06-28,1249,T,35,6.1NRT,288.08,9.82,D
59.52109,119.72836,320.58,1,1,2024-06-28,1249,T,100,6.1NRT,287.88,19.11,D
59.56459,119.96049,301.27,1,1,2024-06-28,1249,T,26,6.1NRT,285.37,5.58,D
59.58199,119.94397,304.7,1,1,2024-06-28,1249,T,13,6.1NRT,287.61,7.51,D
59.46501,119.16414,310.55,1.01,1,2024-06-28,1249,T,32,6.1NRT,290.41,9.56,D
59.46242,119.14727,316.15,1.01,1,2024-06-28,1249,T,58,6.1NRT,290.61,13.69,D
59.45719,119.11331,312.77,1.01,1,2024-06-28,1249,T,86,6.1NRT,290.16,11.92,D
59.59058,119.93902,300.94,1,1,2024-06-28,1249,T,33,6.1NRT,284.94,5.97,D
59.56563,119.76949,312.69,1,1,2024-06-28,1249,T,85,6.1NRT,288.02,13.19,D
59.56312,119.75253,304.78,1,1,2024-06-28,1249,T,40,6.1NRT,287.26,7.57,D
59.47365,119.15927,309.8,1.01,1,2024-06-28,1249,T,77,6.1NRT,289.87,9.63,D
59.57421,119.7645,304.22,1,1,2024-06-28,1249,T,58,6.1NRT,287.79,7.6,D
59.5717,119.74755,302.77,1,1,2024-06-28,1249,T,45,6.1NRT,287.79,6.64,D
59.58029,119.74257,314.38,1,1,2024-06-28,1249,T,87,6.1NRT,288.45,14.09,D
59.48896,119.07577,307.42,1.01,1.01,2024-06-28,1249,T,56,6.1NRT,288.92,8.37,D
59.48634,119.05875,305.66,1.01,1.01,2024-06-28,1249,T,45,6.1NRT,287.2,7.32,D
59.52594,119.07207,317.18,1.01,1,2024-06-28,1249,T,95,6.1NRT,289.68,15.9,D
59.52332,119.05503,336.65,1.01,1.01,2024-06-28,1249,T,100,6.1NRT,292.37,39.57,D
59.52069,119.03788,302.61,1.01,1.01,2024-06-28,1249,T,25,6.1NRT,288.82,5.61,D
59.53441,119.06151,311.33,1.01,1,2024-06-28,1249,T,48,6.1NRT,289.92,10.55,D
59.5318,119.04454,315.25,1.01,1.01,2024-06-28,1249,T,85,6.1NRT,290.75,13.73,D
59.52914,119.02738,318.91,1.01,1.01,2024-06-28,1249,T,98,6.1NRT,289.79,17,D
59.54297,119.05617,304.39,1.01,1,2024-06-28,1249,T,60,6.1NRT,288.57,6.52,D
59.54036,119.03922,318.11,1.01,1.01,2024-06-28,1249,T,96,6.1NRT,291.39,17.04,D
59.54892,119.03383,304.9,1.01,1.01,2024-06-28,1249,T,60,6.1NRT,288.16,6.86,D
59.66279,119.726,303.63,1,1,2024-06-28,1249,T,56,6.1NRT,285.25,7.39,D
59.66028,119.70903,315.85,1,1,2024-06-28,1249,T,92,6.1NRT,286.89,16.4,D
60.1172,120.6703,301.31,1,1,2024-06-28,1249,T,25,6.1NRT,284.72,6.19,D
60.13207,120.64332,312.69,1,1,2024-06-28,1249,T,85,6.1NRT,284.85,13.18,D
-9.4377,-50.70763,314.35,1.84,1.33,2024-06-28,1325,T,62,6.1NRT,302.85,19.48,D
-10.25303,-46.27892,325.4,4.25,1.91,2024-06-28,1325,T,78,6.1NRT,296.99,125.76,D
-10.25756,-46.24115,323.46,4.28,1.91,2024-06-28,1325,T,76,6.1NRT,295.96,113.48,D
-10.24445,-46.24533,317.1,4.28,1.91,2024-06-28,1325,T,55,6.1NRT,297.48,65.03,D
-10.25718,-46.2846,314.38,4.25,1.91,2024-06-28,1325,T,29,6.1NRT,296.59,42.32,D
-10.26144,-46.24692,318.8,4.28,1.91,2024-06-28,1325,T,69,6.1NRT,294.96,77.96,D
-10.01103,-48.85751,315.77,2.63,1.56,2024-06-28,1325,T,64,6.1NRT,299.69,30.63,D
-10.01989,-48.8409,313.55,2.64,1.56,2024-06-28,1325,T,58,6.1NRT,299.6,23.83,D
-9.5383,-54.7597,325.05,1.05,1.02,2024-06-28,1325,T,80,6.1NRT,304.5,17.85,D
-9.53962,-54.75031,328.06,1.05,1.02,2024-06-28,1325,T,83,6.1NRT,302.2,21.77,D
-9.40678,-55.93727,324.04,1,1,2024-06-28,1325,T,79,6.1NRT,301.1,14.42,D
-9.40807,-55.92833,313.57,1,1,2024-06-28,1325,T,47,6.1NRT,301.35,5.09,D
-9.43897,-55.97577,317.15,1,1,2024-06-28,1325,T,52,6.1NRT,306.05,9.21,D
-10.59306,-47.70403,320.68,3.32,1.72,2024-06-28,1325,T,73,6.1NRT,297.32,73.89,D
-10.59048,-47.70895,313.66,3.32,1.72,2024-06-28,1325,T,57,6.1NRT,297.05,37.91,D
-10.60576,-47.71062,313.16,3.32,1.72,2024-06-28,1325,T,55,6.1NRT,297.24,35.35,D
-10.36427,-49.87365,313.04,2.21,1.44,2024-06-28,1325,T,51,6.1NRT,301.66,18.69,D
-9.34671,-57.60653,311.17,1.07,1.03,2024-06-28,1325,T,57,6.1NRT,299.79,6.05,D
-9.33463,-57.98801,313.45,1.1,1.05,2024-06-28,1325,T,32,6.1NRT,301.52,7.42,D
-10.10041,-52.73906,314.87,1.34,1.15,2024-06-28,1325,T,36,6.1NRT,298.96,11.2,D
-9.68139,-55.94999,338.67,1,1,2024-06-28,1325,T,89,6.1NRT,299.82,36.43,D
-9.68268,-55.94105,328.23,1,1,2024-06-28,1325,T,82,6.1NRT,298.53,22.08,D
-9.69026,-55.95126,416.69,1,1,2024-06-28,1325,T,100,6.1NRT,306.75,363.89,D
-9.69155,-55.94233,391.4,1,1,2024-06-28,1325,T,100,6.1NRT,304.78,201.38,D
-10.29231,-51.72288,314.52,1.59,1.24,2024-06-28,1325,T,20,6.1NRT,302.43,12.22,D
-8.88712,-61.97605,316.32,2.07,1.4,2024-06-28,1325,T,68,6.1NRT,296.53,24.48,D
-8.89207,-61.96481,310.91,2.06,1.4,2024-06-28,1325,T,34,6.1NRT,296.31,13.43,D
-10.76987,-50.06759,315.72,2.16,1.43,2024-06-28,1325,T,54,6.1NRT,301.15,20,D
-10.77249,-50.05492,314.62,2.17,1.43,2024-06-28,1325,T,52,6.1NRT,301.35,16.62,D
-10.91538,-49.73173,312.08,2.31,1.47,2024-06-28,1325,T,49,6.1NRT,300.61,17,D
-10.7205,-51.41349,317.56,1.7,1.28,2024-06-28,1325,T,28,6.1NRT,304.31,17.56,D
-9.9779,-58.06749,324.02,1.1,1.05,2024-06-28,1325,T,79,6.1NRT,302.28,17.51,D
-10.77235,-53.57625,341.32,1.22,1.1,2024-06-28,1325,T,90,6.1NRT,306.73,52.01,D
-10.77387,-53.56528,328.67,1.22,1.1,2024-06-28,1325,T,65,6.1NRT,305.97,26.38,D
-10.11201,-58.21138,317.64,1.11,1.05,2024-06-28,1325,T,64,6.1NRT,298.23,12.38,D
-10.11353,-58.20146,318.74,1.11,1.05,2024-06-28,1325,T,66,6.1NRT,297.66,13.27,D
-10.77569,-53.57151,338.7,1.22,1.1,2024-06-28,1325,T,80,6.1NRT,307.02,41.73,D
-10.12285,-58.20281,357.01,1.11,1.05,2024-06-28,1325,T,98,6.1NRT,303.42,84.56,D
-10.12436,-58.19294,327.99,1.11,1.05,2024-06-28,1325,T,77,6.1NRT,299.25,23.14,D
-11.70324,-46.42494,316.65,4.34,1.92,2024-06-28,1325,T,67,6.1NRT,299.55,71.86,D
-10.3288,-57.13828,315.6,1.02,1.01,2024-06-28,1325,T,43,6.1NRT,300.18,8.85,D
-10.33015,-57.12915,380.43,1.02,1.01,2024-06-28,1325,T,100,6.1NRT,306.62,154.37,D
-10.33149,-57.12003,376.48,1.02,1.01,2024-06-28,1325,T,100,6.1NRT,304.9,137.13,D
-10.33283,-57.11091,341.14,1.02,1.01,2024-06-28,1325,T,91,6.1NRT,300.99,41.87,D
-10.33417,-57.10181,320.57,1.02,1.01,2024-06-28,1325,T,74,6.1NRT,297.97,14.67,D
-10.76167,-54.10757,327.57,1.14,1.06,2024-06-28,1325,T,81,6.1NRT,305.66,24.9,D
-10.76309,-54.09732,326.14,1.14,1.06,2024-06-28,1325,T,80,6.1NRT,306.17,23.27,D
-10.3391,-57.13047,338.67,1.02,1.01,2024-06-28,1325,T,89,6.1NRT,299.08,37.54,D
-9.92791,-59.93348,325.3,1.4,1.17,2024-06-28,1325,T,81,6.1NRT,300.57,26.31,D
-10.18509,-58.2325,321.02,1.11,1.05,2024-06-28,1325,T,35,6.1NRT,302.37,11.99,D
-10.58981,-55.46298,321.66,1.02,1.01,2024-06-28,1325,T,73,6.1NRT,307.26,11.32,D
-10.19294,-58.24378,322.22,1.11,1.05,2024-06-28,1325,T,42,6.1NRT,301.64,13.41,D
-10.19442,-58.23384,324.24,1.11,1.05,2024-06-28,1325,T,68,6.1NRT,303.17,15.73,D
-9.93387,-59.94107,312.32,1.4,1.17,2024-06-28,1325,T,60,6.1NRT,299.46,6.86,D
-9.93588,-59.92844,313.23,1.4,1.17,2024-06-28,1325,T,65,6.1NRT,299.59,7.97,D
-11.70617,-46.43229,313.77,4.34,1.92,2024-06-28,1325,T,58,6.1NRT,299.08,49.57,D
-11.49762,-49.98479,322.55,2.25,1.45,2024-06-28,1325,T,75,6.1NRT,304.34,43.87,D
-11.49623,-49.99124,321.31,2.25,1.45,2024-06-28,1325,T,35,6.1NRT,303.78,36.93,D
-11.49818,-51.14322,319.13,1.83,1.32,2024-06-28,1325,T,67,6.1NRT,303.18,23.6,D
-11.37062,-52.76954,318.4,1.39,1.17,2024-06-28,1325,T,16,6.1NRT,307.97,15.88,D
-10.81838,-57.56938,316.83,1.04,1.02,2024-06-28,1325,T,34,6.1NRT,298.55,9.97,D
-10.81976,-57.56006,350.34,1.04,1.02,2024-06-28,1325,T,96,6.1NRT,301.33,60.85,D
-10.8191,-57.62685,325.3,1.04,1.02,2024-06-28,1325,T,58,6.1NRT,301.2,16.55,D
-10.82741,-57.57072,362.47,1.04,1.02,2024-06-28,1325,T,100,6.1NRT,302.35,91.75,D
-10.82879,-57.5614,372.78,1.04,1.02,2024-06-28,1325,T,100,6.1NRT,305.2,126.47,D
-11.49529,-52.91772,316.41,1.36,1.16,2024-06-28,1325,T,17,6.1NRT,306.27,14.76,D
-11.6629,-52.80078,324.81,1.39,1.17,2024-06-28,1325,T,74,6.1NRT,306.88,26.74,D
-11.78713,-52.46942,321.98,1.47,1.2,2024-06-28,1325,T,54,6.1NRT,302.14,22.87,D
-11.78885,-52.45615,325.3,1.48,1.2,2024-06-28,1325,T,61,6.1NRT,308.14,29.18,D
-11.49028,-55.15019,314.04,1.05,1.02,2024-06-28,1325,T,49,6.1NRT,302.38,8.27,D
-12.49605,-47.98588,318.29,3.35,1.73,2024-06-28,1325,T,47,6.1NRT,301.59,53.71,D
-12.49234,-47.99254,316.3,3.35,1.73,2024-06-28,1325,T,54,6.1NRT,302.12,47.72,D
-11.7263,-54.30827,314.41,1.14,1.06,2024-06-28,1325,T,66,6.1NRT,303.67,10.65,D
-12.50772,-47.99414,315.5,3.35,1.73,2024-06-28,1325,T,52,6.1NRT,301.03,45.53,D
-11.43868,-56.41955,323.52,1,1,2024-06-28,1325,T,62,6.1NRT,304.9,12.99,D
-11.77436,-55.02436,318.32,1.07,1.03,2024-06-28,1325,T,71,6.1NRT,305.24,13.46,D
-11.91703,-54.39906,333.6,1.13,1.06,2024-06-28,1325,T,86,6.1NRT,306.3,31.92,D
-11.91843,-54.38885,317.98,1.13,1.06,2024-06-28,1325,T,29,6.1NRT,305.45,10.22,D
-11.7236,-56.42423,321.64,1,1,2024-06-28,1325,T,23,6.1NRT,301.53,12.95,D
-11.73118,-56.43453,324.96,1,1,2024-06-28,1325,T,39,6.1NRT,304.55,15.8,D
-11.73248,-56.42552,373.45,1,1,2024-06-28,1325,T,100,6.1NRT,305.26,121.95,D
-12.33529,-52.48239,334.68,1.5,1.21,2024-06-28,1325,T,84,6.1NRT,309.42,51.15,D
-12.33703,-52.46884,337.99,1.5,1.21,2024-06-28,1325,T,89,6.1NRT,305.63,58.89,D
-12.34603,-52.48378,324.83,1.5,1.21,2024-06-28,1325,T,56,6.1NRT,307.35,27.64,D
-12.34778,-52.47024,330.42,1.5,1.21,2024-06-28,1325,T,76,6.1NRT,304.54,37.74,D
-11.68495,-57.32088,340.3,1.02,1.01,2024-06-28,1325,T,90,6.1NRT,304.76,38.04,D
-12.35853,-52.47163,325.75,1.5,1.21,2024-06-28,1325,T,50,6.1NRT,304.62,26.09,D
-12.13898,-54.26297,320.25,1.16,1.07,2024-06-28,1325,T,75,6.1NRT,303.13,14.02,D
-11.80722,-57.37027,335.3,1.02,1.01,2024-06-28,1325,T,76,6.1NRT,305.57,31.65,D
-11.80858,-57.36111,337.11,1.02,1.01,2024-06-28,1325,T,84,6.1NRT,307.07,34.46,D
-11.81752,-57.36245,313.25,1.02,1.01,2024-06-28,1325,T,41,6.1NRT,302.39,7.79,D
-12.00412,-56.14263,318.57,1.01,1,2024-06-28,1325,T,62,6.1NRT,303.37,10.4,D
-12.15018,-55.1703,330.42,1.06,1.03,2024-06-28,1325,T,75,6.1NRT,307.68,22.87,D
-12.15932,-55.17157,331.46,1.06,1.03,2024-06-28,1325,T,84,6.1NRT,307.03,23.54,D
-12.16065,-55.16199,324.86,1.06,1.03,2024-06-28,1325,T,64,6.1NRT,305.43,15.7,D
-12.20608,-54.902,340.33,1.09,1.04,2024-06-28,1325,T,90,6.1NRT,303.81,42.15,D
-12.20744,-54.89222,345.83,1.09,1.04,2024-06-28,1325,T,93,6.1NRT,306.67,54.12,D
-12.21668,-54.89347,324.26,1.09,1.04,2024-06-28,1325,T,67,6.1NRT,301.68,19.23,D
-11.93918,-57.65977,321.1,1.03,1.01,2024-06-28,1325,T,76,6.1NRT,304.58,15.26,D
-12.43587,-54.21065,317.18,1.17,1.08,2024-06-28,1325,T,70,6.1NRT,304.07,14.37,D
-12.11919,-57.37913,315.56,1.01,1.01,2024-06-28,1325,T,56,6.1NRT,304.08,8.22,D
-11.9512,-58.6268,316.99,1.11,1.05,2024-06-28,1325,T,40,6.1NRT,303.02,10.82,D
-13.436,-47.54784,309.98,3.75,1.81,2024-06-28,1325,T,46,6.1NRT,298.75,32.99,D
-12.60869,-54.26174,314.73,1.17,1.08,2024-06-28,1325,T,61,6.1NRT,304.68,10.69,D
-13.44396,-47.55646,311.52,3.75,1.81,2024-06-28,1325,T,55,6.1NRT,298.27,43.84,D
-12.77998,-54.21097,318.81,1.18,1.08,2024-06-28,1325,T,57,6.1NRT,305.94,13.68,D
-12.61931,-56.86342,319.07,1,1,2024-06-28,1327,T,72,6.1NRT,303.47,13.67,D
-12.62062,-56.85438,321.85,1,1,2024-06-28,1327,T,75,6.1NRT,302.92,16.51,D
-12.5323,-57.76449,332,1.03,1.01,2024-06-28,1327,T,74,6.1NRT,307.61,23.39,D
-12.53368,-57.75521,328.03,1.03,1.01,2024-06-28,1327,T,71,6.1NRT,307.46,17.28,D
-12.56142,-57.81637,324.69,1.03,1.01,2024-06-28,1327,T,41,6.1NRT,307.03,14.1,D
-12.57112,-57.81448,319.3,1.03,1.01,2024-06-28,1327,T,63,6.1NRT,306.35,11.39,D
-13.66303,-53.86805,340.19,1.26,1.12,2024-06-28,1327,T,90,6.1NRT,301.95,50.98,D
-13.66458,-53.85649,344.06,1.27,1.12,2024-06-28,1327,T,92,6.1NRT,304,61.42,D
-13.66613,-53.84492,323.89,1.27,1.12,2024-06-28,1327,T,61,6.1NRT,302.32,20.21,D
-13.67296,-53.86937,321.72,1.26,1.12,2024-06-28,1327,T,54,6.1NRT,299.78,17.47,D
-13.27047,-57.38343,315.99,1.01,1,2024-06-28,1327,T,34,6.1NRT,303.13,8.44,D
-13.43795,-56.93832,314.13,1,1,2024-06-28,1327,T,45,6.1NRT,303.7,6.14,D
-13.87518,-56.32342,324.12,1.01,1.01,2024-06-28,1327,T,61,6.1NRT,304.35,16.58,D
-13.88412,-56.3247,323.51,1.01,1.01,2024-06-28,1327,T,63,6.1NRT,303.54,15.64,D
-13.71105,-59.78466,310.8,1.21,1.09,2024-06-28,1327,T,47,6.1NRT,300.28,6.42,D
-13.71276,-59.77364,312.52,1.21,1.09,2024-06-28,1327,T,61,6.1NRT,299.99,8.73,D
-13.83178,-59.66497,381.42,1.19,1.09,2024-06-28,1327,T,100,6.1NRT,307.79,197.59,D
-13.83344,-59.65417,356.1,1.19,1.08,2024-06-28,1327,T,98,6.1NRT,305.71,91.1,D
-16.08481,-47.97261,313.92,3.78,1.82,2024-06-28,1327,T,66,6.1NRT,296.14,50.72,D
-16.08838,-47.93782,318.85,3.8,1.82,2024-06-28,1327,T,73,6.1NRT,296.07,83.78,D
-16.07638,-47.97948,311.09,3.78,1.82,2024-06-28,1327,T,59,6.1NRT,296.54,38.49,D
-16.07974,-47.94418,326.45,3.8,1.82,2024-06-28,1327,T,81,6.1NRT,296.73,140.45,D
-16.10213,-48.0497,309.99,3.73,1.81,2024-06-28,1327,T,55,6.1NRT,296.49,34.6,D
-16.52496,-48.08151,311.53,3.75,1.81,2024-06-28,1327,T,60,6.1NRT,297.98,47.03,D
-16.5169,-48.08654,312.82,3.75,1.81,2024-06-28,1327,T,64,6.1NRT,298.45,52.46,D
-15.91944,-57.42157,324.13,1,1,2024-06-28,1327,T,79,6.1NRT,298.57,16.51,D
-15.01368,-63.90922,307.84,2.23,1.45,2024-06-28,1327,T,33,6.1NRT,294.53,15.27,D
-15.01202,-63.91581,308.09,2.23,1.45,2024-06-28,1327,T,54,6.1NRT,294.78,17.18,D
-15.61773,-60.57241,316.41,1.27,1.12,2024-06-28,1327,T,53,6.1NRT,301.85,9.79,D
-15.64298,-60.54114,323.41,1.26,1.12,2024-06-28,1327,T,79,6.1NRT,301.83,18.92,D
-15.91273,-60.52251,315.76,1.25,1.11,2024-06-28,1327,T,44,6.1NRT,301.42,8.99,D
-15.92257,-60.52415,345.93,1.25,1.11,2024-06-28,1327,T,94,6.1NRT,301.56,64.92,D
-15.92436,-60.51273,318.89,1.24,1.11,2024-06-28,1327,T,70,6.1NRT,301.43,12.22,D
-15.94481,-60.44622,313.69,1.23,1.1,2024-06-28,1327,T,46,6.1NRT,299.82,7.8,D
-15.98469,-60.45932,313.46,1.23,1.1,2024-06-28,1327,T,56,6.1NRT,300,7.93,D
-15.80699,-61.62606,329.05,1.47,1.2,2024-06-28,1327,T,84,6.1NRT,298.28,41.3,D
-15.99448,-60.46094,325.27,1.23,1.1,2024-06-28,1327,T,80,6.1NRT,299.09,23.44,D
-15.94175,-60.85703,312.4,1.3,1.13,2024-06-28,1327,T,61,6.1NRT,299.82,8.05,D
-15.95123,-60.7975,321.44,1.29,1.13,2024-06-28,1327,T,39,6.1NRT,299.88,15.49,D
-15.99712,-60.50794,348.9,1.24,1.11,2024-06-28,1327,T,95,6.1NRT,300.98,71.3,D
-15.98234,-60.7304,318.62,1.28,1.12,2024-06-28,1327,T,74,6.1NRT,300.71,13.87,D
-16.0606,-60.37434,310.24,1.22,1.1,2024-06-28,1327,T,41,6.1NRT,298.47,5.24,D
-16.06239,-60.3632,309.59,1.22,1.1,2024-06-28,1327,T,43,6.1NRT,298.41,4.98,D
-15.87468,-61.64371,313.96,1.47,1.2,2024-06-28,1327,T,68,6.1NRT,297.31,13.75,D
-16.06936,-60.4448,310.76,1.23,1.1,2024-06-28,1327,T,44,6.1NRT,298.99,5.32,D
-15.83992,-61.92028,318.38,1.54,1.22,2024-06-28,1327,T,75,6.1NRT,296.6,23.56,D
-16.05649,-60.84573,328.31,1.3,1.13,2024-06-28,1327,T,83,6.1NRT,299.71,30.53,D
-16.05837,-60.83382,313.1,1.29,1.13,2024-06-28,1327,T,65,6.1NRT,298.07,7.99,D
-16.06651,-60.84736,341.32,1.3,1.13,2024-06-28,1327,T,91,6.1NRT,300.59,57.99,D
-16.06838,-60.83551,313.21,1.29,1.13,2024-06-28,1327,T,65,6.1NRT,298.66,8.01,D
-16.06515,-60.85367,328.71,1.3,1.13,2024-06-28,1327,T,83,6.1NRT,299.83,30.62,D
-16.06709,-60.84181,334.77,1.29,1.13,2024-06-28,1327,T,87,6.1NRT,300.01,42.32,D
-16.49519,-58.40066,313.76,1.02,1.01,2024-06-28,1327,T,62,6.1NRT,300.57,5.79,D
-16.00358,-61.68623,311.26,1.47,1.2,2024-06-28,1327,T,63,6.1NRT,296.99,11.04,D
-16.23857,-60.4164,313.69,1.22,1.1,2024-06-28,1327,T,51,6.1NRT,300.8,7.94,D
-16.24038,-60.40517,342.44,1.22,1.1,2024-06-28,1327,T,92,6.1NRT,300.91,56.21,D
-16.12671,-61.16958,311.85,1.35,1.15,2024-06-28,1327,T,50,6.1NRT,298.07,6.86,D
-16.12875,-61.15712,318.51,1.35,1.15,2024-06-28,1327,T,74,6.1NRT,298.81,15.74,D
-16.39775,-59.46828,361.43,1.09,1.04,2024-06-28,1327,T,100,6.1NRT,302.34,97.22,D
-16.3993,-59.45826,334.56,1.09,1.04,2024-06-28,1327,T,87,6.1NRT,299.85,34.37,D
-16.40547,-59.47976,327.98,1.09,1.04,2024-06-28,1327,T,83,6.1NRT,301.04,22.99,D
-16.40702,-59.46973,342.51,1.09,1.04,2024-06-28,1327,T,92,6.1NRT,300.87,47.95,D
-16.41473,-59.48125,338.89,1.09,1.04,2024-06-28,1327,T,90,6.1NRT,300.78,39.41,D
-16.41627,-59.47126,326.58,1.09,1.04,2024-06-28,1327,T,56,6.1NRT,299.52,20.06,D
-16.42399,-59.48277,327.58,1.09,1.04,2024-06-28,1327,T,82,6.1NRT,300.71,22.89,D
-16.42553,-59.47275,321.62,1.09,1.04,2024-06-28,1327,T,70,6.1NRT,299.44,15.33,D
-16.43326,-59.48425,315.01,1.09,1.04,2024-06-28,1327,T,41,6.1NRT,299.89,9.13,D
-16.10114,-61.65425,312.63,1.46,1.19,2024-06-28,1327,T,66,6.1NRT,296.53,12.84,D
-16.04594,-62.21035,311.05,1.6,1.24,2024-06-28,1327,T,65,6.1NRT,295.62,14.91,D
-16.0484,-62.19581,323.95,1.59,1.24,2024-06-28,1327,T,81,6.1NRT,295.5,37.88,D
-18.03479,-47.3748,311.09,4.44,1.94,2024-06-28,1327,T,62,6.1NRT,296.78,47.25,D
-16.5095,-59.81273,314.14,1.13,1.06,2024-06-28,1327,T,32,6.1NRT,299.4,7.9,D
-16.5189,-59.81423,316.22,1.13,1.06,2024-06-28,1327,T,52,6.1NRT,300.29,10.35,D
-16.52052,-59.8039,337.73,1.13,1.06,2024-06-28,1327,T,89,6.1NRT,300.76,40.73,D
-18.03698,-47.37988,309.72,4.44,1.94,2024-06-28,1327,T,57,6.1NRT,296.5,39.1,D
-16.24743,-61.62385,318.27,1.44,1.19,2024-06-28,1327,T,75,6.1NRT,296.84,20.45,D
-16.24962,-61.61055,310.12,1.44,1.19,2024-06-28,1327,T,54,6.1NRT,297.31,8.46,D
-16.40542,-61.22332,337.31,1.35,1.15,2024-06-28,1327,T,89,6.1NRT,295.99,56.29,D
-16.40743,-61.21101,321.46,1.35,1.15,2024-06-28,1327,T,78,6.1NRT,296.11,25.25,D
-16.39898,-61.75828,342.17,1.46,1.2,2024-06-28,1327,T,92,6.1NRT,298.17,73,D
-16.41177,-61.74687,332.09,1.46,1.19,2024-06-28,1327,T,86,6.1NRT,298.6,46.19,D
-16.38858,-61.95277,308.9,1.51,1.21,2024-06-28,1327,T,59,6.1NRT,296.87,8.49,D
-16.39315,-61.92523,333.34,1.5,1.21,2024-06-28,1327,T,87,6.1NRT,298.44,52.7,D
-16.42016,-61.76202,319.08,1.46,1.2,2024-06-28,1327,T,66,6.1NRT,297.34,21.47,D
-16.42235,-61.74873,323.17,1.46,1.19,2024-06-28,1327,T,80,6.1NRT,297.75,28.61,D
-16.47994,-61.52879,308.74,1.41,1.18,2024-06-28,1327,T,40,6.1NRT,296.07,7.64,D
-16.49036,-61.5305,311.77,1.41,1.18,2024-06-28,1327,T,65,6.1NRT,297.29,11.49,D
-16.74174,-60.65932,336.96,1.24,1.11,2024-06-28,1327,T,89,6.1NRT,298.62,44.86,D
-16.74351,-60.64804,351.58,1.24,1.1,2024-06-28,1327,T,96,6.1NRT,301.62,81.73,D
-16.74447,-60.65423,354.79,1.24,1.1,2024-06-28,1327,T,98,6.1NRT,302.21,92.86,D
-16.7463,-60.64293,323.97,1.23,1.1,2024-06-28,1327,T,80,6.1NRT,298.57,22.1,D
-16.75426,-60.65593,325.71,1.24,1.1,2024-06-28,1327,T,82,6.1NRT,297.48,24.85,D
-16.7561,-60.64455,316.38,1.23,1.1,2024-06-28,1327,T,53,6.1NRT,296.76,11.83,D
-17.15191,-60.66756,328.23,1.22,1.1,2024-06-28,1327,T,83,6.1NRT,299.64,28.21,D
-17.21975,-60.23937,326.44,1.16,1.07,2024-06-28,1327,T,82,6.1NRT,297.92,26.37,D
-17.22141,-60.22876,321.44,1.16,1.07,2024-06-28,1327,T,78,6.1NRT,296.86,19.86,D
-17.16165,-60.66923,310.08,1.22,1.1,2024-06-28,1327,T,54,6.1NRT,298.12,5.77,D
-17.24652,-60.8425,312.56,1.25,1.11,2024-06-28,1327,T,58,6.1NRT,299.22,7.98,D
-17.24835,-60.83097,326.81,1.24,1.11,2024-06-28,1327,T,82,6.1NRT,299.34,26.56,D
-17.25638,-60.84404,310.11,1.25,1.11,2024-06-28,1327,T,47,6.1NRT,298.6,6.03,D
-17.2582,-60.83256,334.85,1.24,1.11,2024-06-28,1327,T,88,6.1NRT,300.11,41.66,D
-17.36972,-60.11853,315.98,1.14,1.06,2024-06-28,1327,T,68,6.1NRT,297.89,11.81,D
-17.39127,-60.44737,330.28,1.18,1.08,2024-06-28,1327,T,85,6.1NRT,298.29,31.34,D
-17.44345,-60.45163,320.49,1.18,1.08,2024-06-28,1327,T,76,6.1NRT,298.49,16.2,D
-17.41781,-60.67418,340.05,1.21,1.1,2024-06-28,1327,T,91,6.1NRT,299.44,50.54,D
-17.4196,-60.66301,331.6,1.21,1.09,2024-06-28,1327,T,85,6.1NRT,299.91,33.45,D
-17.46903,-60.72932,314.75,1.22,1.1,2024-06-28,1327,T,68,6.1NRT,300.6,9.79,D
-17.45704,-61.0045,328.03,1.26,1.12,2024-06-28,1327,T,83,6.1NRT,299.1,29.66,D
-17.45892,-60.99284,311.77,1.26,1.12,2024-06-28,1327,T,50,6.1NRT,299.1,7.54,D
-17.51749,-60.62854,324.41,1.2,1.09,2024-06-28,1327,T,80,6.1NRT,300.52,21.75,D
